205560	567	0
207056	567	0
208552	567	0
210048	567	0
211544	567	0
213040	567	0
214536	567	0
216040	567	0
217536	567	0
219032	567	0
220528	567	0
222024	567	-334
223520	566	-334
225016	566	0
226512	566	0
228016	566	0
229512	566	0
231008	566	0
232504	566	0
234000	566	0
235496	566	0
236992	566	-334
238488	565	-334
239984	565	0
241480	565	0
242976	565	0
244472	565	0
245968	565	0
247464	565	0
248960	565	0
250456	565	0
251952	565	0
253448	565	-333
254952	564	-333
256448	564	0
257944	564	0
259440	564	0
260936	564	0
262432	564	-334
263928	563	-334
265424	563	0
266920	563	0
268416	563	0
269912	563	0
271408	563	0
272904	563	0
274408	563	-333
275904	562	-334
277400	562	0
278896	562	0
280392	562	0
281888	562	-334
283384	561	-334
284880	561	0
286376	561	0
287872	561	0
289368	561	0
290864	561	0
292360	561	0
293864	561	0
295360	561	0
296856	561	0
298352	561	0
299848	561	-334
301344	560	-334
302840	560	0
304336	560	0
305832	560	0
307328	560	-334
308824	559	-334
310320	559	0
311816	559	0
313320	559	0
314816	559	0
316312	559	0
317808	559	-334
319304	558	-334
320800	558	0
322296	558	-334
323792	557	-334
325288	557	0
326784	557	0
328280	557	0
329776	557	0
331272	557	0
332776	557	0
334272	557	0
335768	557	-334
337264	556	-334
338760	556	0
340256	556	-334
341752	555	-333
343256	555	0
344752	555	0
346256	555	0
347752	555	0
349248	555	0
350744	555	0
352240	555	0
353736	555	0
355232	555	0
356728	555	-334
358224	554	-334
359720	554	0
361224	554	0
362728	554	-333
364224	553	-334
365720	553	0
367216	553	0
368712	553	0
370208	553	0
371704	553	0
373200	553	0
374696	553	0
376192	553	0
377688	553	-334
379184	552	-334
380680	552	0
382176	552	0
383672	552	0
385168	552	0
386664	552	0
388160	552	0
389656	552	0
391152	552	0
392648	552	0
394144	552	0
395640	552	0
397136	552	-334
398632	551	-333
400136	551	0
401632	551	-334
403128	550	-334
404624	550	0
406120	550	0
407616	550	0
409112	550	0
410608	550	0
412104	550	0
413600	550	0
415096	550	0
416592	550	0
418088	550	0
419592	550	0
421088	550	-334
422584	549	-334
424080	549	0
425576	549	0
427072	549	0
428568	549	0
430064	549	0
431560	549	0
433056	549	0
434552	549	0
436048	549	0
437544	549	0
439048	549	0
440544	549	-334
442040	548	-334
443536	548	0
445040	548	0
446536	548	0
448032	548	0
449528	548	0
451024	548	0
452520	548	0
454016	548	0
455512	548	-334
457008	547	-334
458504	547	0
460000	547	-334
461496	546	-334
462992	546	0
464488	546	0
465984	546	0
467480	546	0
468976	546	0
470472	546	0
471968	546	0
473464	546	0
474960	546	0
476456	546	0
477960	546	0
479456	546	0
480952	546	0
482448	546	0
483944	546	0
485440	546	-334
486936	545	-334
488432	545	0
489928	545	0
491424	545	0
492920	545	0
494416	545	0
495912	545	0
497416	545	0
498912	545	0
500408	545	0
501904	545	0
503400	545	0
504896	545	0
506392	545	0
507888	545	0
509384	545	0
510880	545	0
512376	545	0
513872	545	0
515368	545	0
516872	545	0
518368	545	0
519864	545	0
521360	545	-334
522856	544	-334
524352	544	0
525848	544	0
527344	544	0
528840	544	0
530336	544	0
531832	544	0
533328	544	0
534824	544	0
536328	544	0
537824	544	0
539320	544	0
540816	544	0
542312	544	0
543808	544	0
545304	544	0
546800	544	0
548296	544	0
549792	544	0
551288	544	0
552784	544	0
554280	544	0
555784	544	-333
557280	543	-334
558776	543	0
560272	543	0
561768	543	0
563264	543	0
564760	543	0
566256	543	0
567752	543	0
569248	543	0
570744	543	0
572240	543	0
573736	543	0
575240	543	-333
576736	542	-334
578232	542	0
579728	542	0
581224	542	0
582720	542	-334
584216	541	-334
585712	541	0
587208	541	0
588704	541	0
590200	541	0
591696	541	0
593192	541	0
594696	541	0
596192	541	0
597688	541	0
599184	541	0
600680	541	0
602176	541	0
603672	541	0
605168	541	0
606664	541	0
608160	541	0
609656	541	0
611152	541	0
612648	541	0
614152	541	0
615648	541	0
617144	541	0
618640	541	0
620136	541	-334
621632	540	-334
623128	540	0
624624	540	0
626120	540	0
627616	540	0
629112	540	0
630608	540	0
632104	540	0
633608	540	0
635104	540	0
636600	540	0
638096	540	0
639592	540	-334
641088	539	-334
642584	539	0
644080	539	0
645576	539	0
647072	539	0
648568	539	0
650064	539	0
651560	539	0
653064	539	0
654560	539	0
656056	539	0
657552	539	0
659048	539	-334
660544	538	-334
662040	538	0
663536	538	0
665032	538	0
666528	538	0
668024	538	0
669520	538	0
671016	538	0
672520	538	0
674016	538	0
675512	538	0
677008	538	0
678504	538	0
680000	538	-334
681496	537	-334
682992	537	0
684488	537	0
685984	537	0
687480	537	0
688976	537	0
690472	537	0
691976	537	0
693472	537	0
694968	537	0
696464	537	0
697960	537	0
699456	537	0
700952	537	0
702448	537	0
703944	537	0
705440	537	0
706936	537	0
708432	537	0
709928	537	0
711432	537	0
712928	537	0
714424	537	0
715920	537	0
717416	537	0
718912	537	0
720408	537	-334
721904	536	-334
723400	536	0
724896	536	0
726392	536	0
727888	536	0
729384	536	0
730888	536	0
732384	536	0
733880	536	0
735376	536	0
736872	536	0
738368	536	0
739864	536	0
741360	536	-334
742856	535	-334
744352	535	0
745848	535	0
747344	535	0
748840	535	0
750344	535	0
751840	535	0
753336	535	0
754832	535	0
756328	535	0
757824	535	0
759320	535	0
760816	535	0
762312	535	0
763808	535	0
765304	535	0
766800	535	0
768296	535	0
769800	535	0
771296	535	0
772792	535	0
774288	535	0
775784	535	0
777280	535	0
778776	535	0
780272	535	0
781768	535	334
783264	536	334
784760	536	0
786256	536	334
787752	537	333
789256	537	333
790752	538	333
792256	538	333
793752	539	668
795248	540	668
796744	541	668
798240	542	668
799736	543	668
801232	544	668
802728	545	668
804224	546	668
805720	547	668
807216	548	668
808712	549	668
810208	550	668
811704	551	666
813208	552	666
814704	553	1002
816200	555	1000
817704	556	666
819200	557	668
820696	558	1002
822192	560	1002
823688	561	668
825184	562	668
826680	563	666
828184	564	1000
829680	566	1000
831184	567	666
832680	568	1002
834176	570	1000
835680	571	666
837176	572	1002
838672	574	1002
840168	575	668
841664	576	668
843160	577	666
844664	578	666
846160	579	668
847656	580	668
849152	581	668
850648	582	666
852152	583	665
853652	584	664
855160	585	665
856656	586	334
858152	586	333
859656	587	664
861160	588	332
862664	588	333
864160	589	668
865656	590	334
867152	590	334
868648	591	333
870152	591	333
871648	592	334
873144	592	334
874640	593	334
876136	593	0
877632	593	334
879128	594	334
880624	594	0
882120	594	0
883616	594	0
885112	594	0
886608	594	334
888104	595	333
889608	595	0
891104	595	0
892600	595	0
894096	595	0
895592	595	0
897088	595	0
898584	595	0
900080	595	0
901576	595	0
903072	595	0
904568	595	0
906064	595	0
907560	595	0
909064	595	0
910560	595	0
912056	595	0
913552	595	0
915048	595	-334
916544	594	-334
918040	594	0
919536	594	-334
921032	593	-334
922528	593	0
924024	593	0
925520	593	-334
927016	592	-333
928520	592	0
930016	592	-334
931512	591	-334
933008	591	0
934504	591	0
936000	591	0
937496	591	-334
938992	590	-334
940488	590	0
941984	590	-334
943480	589	-334
944976	589	-334
946472	588	-333
947976	588	0
949472	588	-334
950968	587	-334
952464	587	0
953960	587	0
955456	587	0
956952	587	-334
958448	586	-334
959944	586	0
961440	586	-334
962936	585	-334
964432	585	0
965928	585	-333
967432	584	-333
968928	584	0
970424	584	0
971920	584	0
973416	584	-334
974912	583	-334
976408	583	0
977904	583	-334
979400	582	-334
980896	582	0
982392	582	-334
983888	581	-334
985384	581	0
986888	581	0
988384	581	0
989928	581	-322
991480	580	-322
993032	580	0
994584	580	0
996136	580	0
997688	580	0
999232	580	-322
1000784	579	-322
1002336	579	0
1003888	579	-322
1005440	578	-322
1006992	578	0
1008536	578	0
1010088	578	0
1011632	578	0
1013184	578	0
1014720	578	0
1016264	578	-322
1017816	577	-322
1019360	577	0
1020912	577	0
1022456	577	-324
1023992	576	-324
1025536	576	0
1027072	576	0
1028616	576	0
1030152	576	0
1031696	576	-324
1033232	575	-324
1034776	575	0
1036312	575	0
1037856	575	0
1039408	575	-322
1040952	574	-324
1042488	574	0
1044032	574	-322
1045584	573	-322
1047128	573	0
1048680	573	0
1050224	573	0
1051776	573	0
1053320	573	-322
1054872	572	-322
1056416	572	0
1057960	572	-323
1059504	571	-322
1061056	571	0
1062600	571	0
1064152	571	0
1065696	571	0
1067240	571	0
1068784	571	0
1070328	571	0
1071880	571	0
1073432	571	-322
1074984	570	-322
1076536	570	0
1078080	570	0
1079624	570	-323
1081168	569	-323
1082712	569	0
1084264	569	0
1085816	569	0
1087368	569	0
1088920	569	0
1090472	569	0
1092016	569	0
1093568	569	0
1095120	569	-322
1096672	568	-322
1098224	568	0
1099776	568	-322
1101328	567	-322
1102880	567	0
1104432	567	0
1105976	567	0
1107528	567	0
1109080	567	0
1110632	567	0
1112184	567	0
1113736	567	0
1115288	567	0
1116832	567	0
1118376	567	0
1119920	567	0
1121464	567	-323
1123008	566	-322
1124560	566	0
1126112	566	0
1127664	566	0
1129208	566	0
1130752	566	0
1132304	566	0
1133856	566	0
1135408	566	0
1136952	566	0
1138496	566	0
1140048	566	0
1141600	566	0
1143144	566	0
1144696	566	-322
1146240	565	-322
1147792	565	0
1149344	565	0
1150880	565	0
1152424	565	0
1153976	565	0
1155520	565	0
1157064	565	0
1158608	565	0
1160144	565	0
1161696	565	-322
1163248	564	-322
1164792	564	0
1166344	564	0
1167888	564	0
1169440	564	0
1170992	564	0
1172536	564	0
1174080	564	0
1175632	564	0
1177176	564	0
1178728	564	0
1180280	564	0
1181832	564	0
1183384	564	0
1184936	564	0
1186488	564	0
1188032	564	0
1189584	564	0
1191128	564	0
1192672	564	0
1194216	564	-323
1195760	563	-323
1197304	563	0
1198856	563	-322
1200400	562	-322
1201952	562	0
1203504	562	0
1205056	562	0
1206600	562	0
1208152	562	0
1209704	562	0
1211256	562	0
1212800	562	0
1214352	562	-322
1215904	561	-322
1217456	561	0
1219000	561	-324
1220536	560	-324
1222080	560	0
1223632	560	0
1225176	560	0
1226712	560	0
1228264	560	0
1229816	560	0
1231360	560	0
1232896	560	-324
1234440	559	-323
1235984	559	0
1237536	559	-322
1239080	558	-323
1240624	558	0
1242160	558	-323
1243712	557	-322
1245264	557	0
1246808	557	0
1248360	557	0
1249912	557	0
1251464	557	0
1253016	557	-322
1254560	556	-322
1256112	556	0
1257664	556	0
1259216	556	0
1260768	556	0
1262312	556	-322
1263864	555	-322
1265416	555	0
1266968	555	0
1268520	555	0
1270064	555	0
1271608	555	-323
1273152	554	-323
1274696	554	0
1276240	554	0
1277784	554	0
1279336	554	0
1280888	554	0
1282432	554	-322
1283984	553	-322
1285528	553	0
1287064	553	0
1288608	553	0
1290160	553	0
1291704	553	0
1293256	553	0
1294800	553	-324
1296336	552	-323
1297888	552	0
1299440	552	0
1300984	552	0
1302520	552	-324
1304064	551	-324
1305600	551	0
1307144	551	0
1308696	551	0
1310240	551	0
1311776	551	0
1313320	551	0
1314872	551	0
1316416	551	-324
1317952	550	-324
1319496	550	0
1321048	550	0
1322592	550	-322
1324144	549	-322
1325688	549	0
1327240	549	0
1328792	549	0
1330336	549	0
1331880	549	0
1333432	549	0
1334976	549	0
1336520	549	0
1338064	549	0
1339608	549	-323
1341152	548	-323
1342696	548	0
1344240	548	0
1345784	548	0
1347336	548	0
1348880	548	0
1350424	548	0
1351968	548	0
1353512	548	-323
1355056	547	-323
1356600	547	0
1358144	547	0
1359688	547	-322
1361240	546	-322
1362784	546	0
1364328	546	0
1365880	546	0
1367432	546	0
1368984	546	0
1370536	546	0
1372088	546	0
1373632	546	0
1375168	546	0
1376712	546	-324
1378248	545	-324
1379792	545	0
1381344	545	0
1382888	545	-322
1384440	544	-322
1385984	544	0
1387536	544	0
1389080	544	0
1390632	544	0
1392176	544	0
1393728	544	0
1395280	544	0
1396832	544	0
1398376	544	0
1399928	544	-322
1401472	543	-322
1403024	543	0
1404568	543	0
1406112	543	0
1407656	543	0
1409200	543	0
1410744	543	0
1412296	543	0
1413848	543	0
1415400	543	0
1416952	543	0
1418504	543	0
1420056	543	0
1421608	543	0
1423160	543	0
1424712	543	0
1426256	543	0
1427808	543	0
1429368	543	0
1430912	543	0
1432464	543	0
1434008	543	0
1435544	543	0
1437088	543	0
1438624	543	0
1440168	543	-322
1441720	542	-322
1443272	542	0
1444824	542	0
1446376	542	0
1447928	542	0
1449472	542	0
1451024	542	0
1452576	542	0
1454128	542	0
1455672	542	0
1457224	542	0
1458768	542	0
1460320	542	0
1461872	542	0
1463424	542	0
1464968	542	0
1466520	542	0
1468072	542	0
1469616	542	0
1471160	542	0
1472712	542	0
1474264	542	0
1475808	542	0
1477352	542	-323
1478896	541	-322
1480456	541	0
1482000	541	0
1483552	541	0
1485104	541	0
1486656	541	0
1488200	541	0
1489752	541	0
1491304	541	0
1492856	541	0
1494408	541	0
1495960	541	0
1497512	541	0
1499064	541	0
1500608	541	0
1502144	541	0
1503696	541	0
1505240	541	0
1506784	541	0
1508336	541	0
1509888	541	0
1511440	541	0
1512992	541	0
1514544	541	0
1516096	541	0
1517640	541	-322
1519192	540	-322
1520744	540	0
1522296	540	0
1523848	540	0
1525400	540	0
1526944	540	0
1528488	540	-323
1530032	539	-322
1531584	539	0
1533128	539	0
1534672	539	0
1536216	539	0
1537760	539	0
1539304	539	0
1540856	539	0
1542400	539	0
1543952	539	0
1545504	539	0
1547048	539	0
1548592	539	0
1550144	539	0
1551688	539	0
1553240	539	0
1554784	539	0
1556328	539	0
1557880	539	0
1559424	539	0
1560976	539	0
1562528	539	0
1564080	539	0
1565624	539	0
1567176	539	0
1568728	539	0
1570280	539	0
1571832	539	0
1573384	539	0
1574936	539	0
1576488	539	-322
1578040	538	-322
1579592	538	0
1581144	538	0
1582696	538	0
1584248	538	0
1585800	538	0
1587360	538	0
1588912	538	0
1590456	538	0
1592000	538	0
1593544	538	0
1595088	538	0
1596632	538	0
1598176	538	0
1599720	538	0
1601272	538	0
1602816	538	0
1604360	538	0
1605912	538	0
1607464	538	0
1609016	538	0
1610560	538	0
1612112	538	0
1613664	538	0
1615216	538	0
1616768	538	0
1618320	538	-322
1619872	537	-322
1621424	537	0
1622976	537	0
1624528	537	0
1626080	537	0
1627632	537	0
1629168	537	0
1630712	537	0
1632248	537	0
1633792	537	0
1635344	537	0
1636888	537	0
1638424	537	0
1639968	537	0
1641520	537	0
1643064	537	0
1644600	537	0
1646144	537	0
1647680	537	0
1649224	537	0
1650776	537	0
1652320	537	0
1653872	537	0
1655416	537	0
1656968	537	0
1658516	537	0
1660064	537	0
1661608	537	0
1663152	537	0
1664696	537	0
1666240	537	0
1667784	537	0
1669328	537	0
1670872	537	0
1672416	537	0
1673960	537	0
1675504	537	-323
1677048	536	-323
1678592	536	0
1680136	536	0
1681680	536	0
1683224	536	0
1684768	536	0
1686312	536	0
1687856	536	0
1689400	536	0
1690944	536	0
1692488	536	0
1694032	536	0
1695576	536	0
1697120	536	0
1698680	536	0
1700232	536	-322
1701784	535	-322
1703336	535	0
1704880	535	0
1706424	535	0
1707976	535	0
1709528	535	0
1711080	535	0
1712632	535	0
1714184	535	0
1715736	535	0
1717288	535	0
1718832	535	0
1720384	535	0
1721928	535	0
1723480	535	0
1725032	535	0
1726584	535	0
1728136	535	0
1729688	535	0
1731232	535	0
1732776	535	0
1734320	535	0
1735864	535	0
1737408	535	0
1738960	535	0
1740512	535	0
1742064	535	0
1743608	535	0
1745160	535	0
1746712	535	322
1748264	536	322
1749816	536	322
1751360	537	323
1752904	537	323
1754448	538	322
1756000	538	322
1757552	539	644
1759104	540	644
1760656	541	322
1762208	541	322
1763760	542	645
1765304	543	645
1766856	544	644
1768408	545	645
1769952	546	647
1771496	547	645
1773048	548	644
1774600	549	644
1776152	550	644
1777704	551	644
1779256	552	644
1780808	553	645
1782352	554	645
1783904	555	644
1785456	556	644
1787008	557	968
1788552	559	968
1790104	560	644
1791656	561	645
1793200	562	971
1794744	564	971
1796288	565	647
1797832	566	647
1799376	567	645
1800928	568	645
1802472	569	645
1804024	570	644
1805576	571	644
1807128	572	644
1808680	573	644
1810232	574	644
1811784	575	644
1813336	576	645
1814880	577	644
1816440	578	644
1817984	579	645
1819536	580	644
1821088	581	645
1822632	582	323
1824176	582	323
1825720	583	322
1827272	583	322
1828824	584	322
1830368	584	322
1831920	585	322
1833464	585	324
1835000	586	324
1836544	586	322
1838096	587	322
1839640	587	322
1841192	588	322
1842736	588	0
1844288	588	0
1845840	588	0
1847392	588	0
1848944	588	0
1850496	588	321
1852052	589	322
1853600	589	0
1855152	589	0
1856704	589	0
1858256	589	0
1859808	589	0
1861360	589	0
1862912	589	0
1864464	589	0
1866016	589	0
1867568	589	0
1869120	589	0
1870672	589	0
1872224	589	0
1873784	589	0
1875336	589	-322
1876888	588	-322
1878432	588	0
1879984	588	-322
1881536	587	-322
1883088	587	0
1884632	587	-322
1886184	586	-322
1887736	586	0
1889288	586	0
1890840	586	0
1892392	586	-322
1893944	585	-322
1895488	585	0
1897040	585	-322
1898592	584	-322
1900144	584	0
1901696	584	-321
1903252	583	-322
1904800	583	0
1906352	583	-322
1907904	582	-322
1909456	582	0
1911000	582	-323
1912544	581	-323
1914088	581	0
1915632	581	-323
1917176	580	-322
1918728	580	0
1920280	580	-322
1921832	579	-322
1923384	579	0
1924936	579	-322
1926488	578	-322
1928040	578	0
1929592	578	0
1931144	578	0
1932696	578	0
1934248	578	-322
1935792	577	-322
1937344	577	0
1938888	577	-323
1940432	576	-323
1941976	576	0
1943512	576	-323
1945064	575	-322
1946616	575	0
1948168	575	0
1949712	575	-322
1951264	574	-322
1952816	574	0
1954368	574	0
1955912	574	0
1957456	574	-322
1959008	573	-322
1960552	573	0
1962104	573	-322
1963656	572	-322
1965208	572	0
1966752	572	-322
1968304	571	-322
1969856	571	0
1971400	571	0
1972952	571	0
1974496	571	-322
1976048	570	-322
1977592	570	0
1979144	570	-322
1980696	569	-322
1982240	569	0
1983792	569	-322
1985344	568	-322
1986888	568	0
1988440	568	0
1989984	568	0
1991528	568	0
1993080	568	0
1994632	568	0
1996184	568	-322
1997736	567	-322
1999288	567	0
2000840	567	-322
2002392	566	-322
2003944	566	0
2005496	566	0
2007040	566	0
2008584	566	0
2010120	566	0
2011672	566	-322
2013224	565	-322
2014768	565	0
2016304	565	-323
2017856	564	-322
2019408	564	0
2020960	564	0
2022512	564	-322
2024064	563	-322
2025616	563	0
2027168	563	0
2028720	563	0
2030272	563	0
2031824	563	0
2033376	563	0
2034928	563	0
2036488	563	-322
2038032	562	-323
2039576	562	0
2041120	562	0
2042664	562	0
2044208	562	0
2045752	562	0
2047296	562	0
2048840	562	0
2050384	562	0
2051928	562	0
2053472	562	0
2055016	562	-323
2056560	561	-322
2058112	561	0
2059656	561	0
2061192	561	0
2062736	561	-324
2064272	560	-323
2065824	560	0
2067360	560	0
2068912	560	0
2070464	560	0
2072008	560	0
2073544	560	0
2075088	560	0
2076624	560	0
2078168	560	0
2079704	560	0
2081248	560	0
2082800	560	-322
2084344	559	-322
2085896	559	0
2087440	559	0
2088984	559	0
2090528	559	0
2092064	559	0
2093608	559	0
2095160	559	0
2096712	559	0
2098264	559	0
2099816	559	0
2101368	559	0
2102912	559	0
2104464	559	0
2106008	559	0
2107552	559	0
2109104	559	0
2110648	559	0
2112192	559	0
2113744	559	0
2115296	559	0
2116848	559	0
2118408	559	0
2119952	559	0
2121496	559	0
2123040	559	0
2124592	559	0
2126144	559	0
2127688	559	0
2129240	559	0
2130792	559	0
2132344	559	0
2133888	559	0
2135432	559	0
2136984	559	0
2138536	559	0
2140080	559	-323
2141624	558	-324
2143160	558	0
2144712	558	0
2146248	558	0
2147800	558	0
2149352	558	0
2150896	558	0
2152448	558	0
2153992	558	0
2155544	558	0
2157096	558	-322
2158648	557	-322
2160200	557	0
2161752	557	0
2163304	557	0
2164856	557	0
2166400	557	0
2167952	557	0
2169504	557	0
2171048	557	0
2172592	557	0
2174136	557	-323
2175680	556	-322
2177232	556	0
2178776	556	-323
2180320	555	-322
2181872	555	0
2183424	555	0
2184976	555	0
2186528	555	-322
2188080	554	-322
2189632	554	0
2191184	554	0
2192736	554	0
2194296	554	0
2195848	554	0
2197392	554	0
2198944	554	0
2200496	554	-322
2202048	553	-322
2203600	553	0
2205152	553	0
2206704	553	0
2208256	553	0
2209808	553	0
2211360	553	0
2212912	553	0
2214464	553	0
2216008	553	0
2217560	553	-322
2219112	552	-322
2220664	552	0
2222224	552	0
2223776	552	0
2225328	552	0
2226880	552	0
2228432	552	0
2229976	552	0
2231520	552	-322
2233072	551	-322
2234624	551	0
2236176	551	0
2237728	551	0
2239280	551	0
2240832	551	-322
2242384	550	-322
2243936	550	0
2245496	550	0
2247048	550	0
2248600	550	0
2250152	550	0
2251704	550	-322
2253256	549	-322
2254808	549	0
2256360	549	0
2257904	549	-322
2259456	548	-322
2261008	548	0
2262560	548	-322
2264104	547	-322
2265656	547	0
2267208	547	0
2268760	547	0
2270312	547	0
2271864	547	0
2273416	547	0
2274968	547	0
2276520	547	0
2278072	547	0
2279624	547	-322
2281176	546	-322
2282728	546	0
2284280	546	0
2285832	546	0
2287384	546	0
2288936	546	-322
2290488	545	-322
2292040	545	0
2293592	545	0
2295136	545	0
2296680	545	0
2298232	545	0
2299776	545	-322
2301328	544	-323
2302864	544	0
2304408	544	0
2305960	544	-322
2307512	543	-322
2309056	543	0
2310600	543	0
2312152	543	0
2313704	543	0
2315256	543	0
2316800	543	0
2318352	543	0
2319896	543	-322
2321448	542	-322
2323000	542	0
2324544	542	0
2326088	542	0
2327624	542	0
2329168	542	0
2330720	542	0
2332272	542	0
2333824	542	0
2335368	542	0
2336920	542	0
2338472	542	0
2340024	542	-322
2341576	541	-322
2343128	541	0
2344680	541	-322
2346232	540	-322
2347784	540	0
2349336	540	0
2350888	540	0
2352440	540	0
2353992	540	0
2355544	540	0
2357096	540	0
2358648	540	0
2360200	540	0
2361752	540	-322
2363296	539	-322
2364848	539	0
2366400	539	0
2367952	539	0
2369496	539	0
2371048	539	0
2372600	539	0
2374152	539	0
2375696	539	0
2377248	539	0
2378800	539	0
2380352	539	0
2381912	539	-321
2383464	538	-322
2385016	538	0
2386568	538	0
2388120	538	0
2389672	538	0
2391216	538	0
2392768	538	0
2394320	538	0
2395872	538	0
2397424	538	0
2398984	538	0
2400536	538	0
2402088	538	0
2403640	538	-322
2405192	537	-322
2406736	537	0
2408288	537	0
2409840	537	0
2411392	537	0
2412944	537	0
2414496	537	0
2416048	537	0
2417600	537	0
2419152	537	0
2420696	537	0
2422240	537	0
2423792	537	0
2425344	537	0
2426888	537	0
2428432	537	0
2429984	537	0
2431536	537	0
2433080	537	0
2434632	537	0
2436184	537	0
2437736	537	0
2439288	537	-322
2440840	536	-321
2442400	536	0
2443952	536	0
2445504	536	0
2447056	536	0
2448600	536	0
2450144	536	0
2451688	536	0
2453240	536	0
2454784	536	0
2456328	536	0
2457872	536	0
2459416	536	0
2460960	536	0
2462512	536	0
2464064	536	0
2465616	536	0
2467168	536	0
2468712	536	0
2470256	536	0
2471808	536	0
2473352	536	0
2474904	536	0
2476456	536	0
2478008	536	0
2479552	536	0
2481096	536	0
2482648	536	0
2484200	536	0
2485752	536	0
2487304	536	0
2488848	536	0
2490384	536	0
2491936	536	0
2493480	536	0
2495032	536	0
2496576	536	0
2498128	536	0
2499680	536	0
2501232	536	0
2502784	536	0
2504340	536	0
2505888	536	0
2507440	536	0
2508992	536	0
2510544	536	0
2512096	536	0
2513648	536	0
2515200	536	0
2516752	536	0
2518304	536	0
2519856	536	0
2521408	536	0
2522960	536	0
2524512	536	0
2526072	536	0
2527624	536	0
2529168	536	0
2530712	536	0
2532256	536	0
2533808	536	0
2535352	536	0
2536904	536	0
2538448	536	0
2540000	536	0
2541544	536	0
2543096	536	0
2544640	536	0
2546192	536	0
2547736	536	0
2549288	536	0
2550824	536	0
2552368	536	0
2553904	536	0
2555448	536	0
2556984	536	0
2558528	536	0
2560080	536	0
2561624	536	0
2563176	536	0
2564720	536	0
2566272	536	0
2567828	536	0
2569376	536	0
2570920	536	0
2572472	536	0
2574016	536	0
2575560	536	0
2577112	536	0
2578664	536	0
2580216	536	0
2581768	536	0
2583312	536	0
2584864	536	0
2586408	536	0
2587960	536	0
2589512	536	0
2591056	536	0
2592600	536	0
2594152	536	0
2595704	536	0
2597256	536	0
2598792	536	0
2600344	536	0
2601896	536	0
2603448	536	0
2605000	536	0
2606552	536	0
2608104	536	0
2609656	536	0
2611200	536	0
2612744	536	0
2614280	536	0
2615824	536	0
2617360	536	0
2618904	536	0
2620440	536	0
2621984	536	0
2623520	536	323
2625072	537	322
2626616	537	0
2628160	537	0
2629712	537	322
2631256	538	322
2632808	538	322
2634352	539	322
2635904	539	321
2637460	540	322
2639008	540	323
2640552	541	323
2642096	541	323
2643640	542	645
2645192	543	645
2646736	544	647
2648280	545	647
2649824	546	645
2651376	547	645
2652920	548	647
2654464	549	647
2656008	550	647
2657552	551	647
2659096	552	647
2660640	553	645
2662192	554	645
2663736	555	647
2665280	556	645
2666832	557	645
2668376	558	647
2669920	559	966
2671480	561	964
2673032	562	644
2674584	563	966
2676136	565	966
2677688	566	645
2679232	567	649
2680768	568	649
2682312	569	645
2683864	570	644
2685416	571	644
2686968	572	645
2688512	573	647
2690056	574	645
2691608	575	645
2693152	576	647
2694696	577	645
2696248	578	645
2697792	579	645
2699344	580	644
2700896	581	644
2702448	582	645
2703992	583	645
2705544	584	322
2707096	584	322
2708640	585	647
2710184	586	323
2711728	586	323
2713272	587	647
2714816	588	323
2716360	588	322
2717912	589	322
2719464	589	322
2721016	590	322
2722568	590	0
2724120	590	322
2725672	591	322
2727224	591	322
2728776	592	322
2730328	592	0
2731880	592	322
2733432	593	322
2734984	593	0
2736536	593	322
